,Account,newDate,kWh,Month,Day,Year,Hour,DayOfWeek,Weekday,PeakHour,temp
4394,26435791004,2014-01-15,274.019992,1,15,2014,12,2,1,1,46.0
4759,26435791004,2014-01-15,268.649997,1,15,2014,13,2,1,1,46.9
5124,26435791004,2014-01-15,244.90499499999999,1,15,2014,14,2,1,1,46.0
5489,26435791004,2014-01-15,237.224992,1,15,2014,15,2,1,1,44.1
5854,26435791004,2014-01-15,227.65499599999998,1,15,2014,16,2,1,1,42.1
6219,26435791004,2014-01-15,217.214997,1,15,2014,17,2,1,1,39.9
6584,26435791004,2014-01-15,162.05999899999998,1,15,2014,18,2,1,1,39.9
6949,26435791004,2014-01-15,152.204997,1,15,2014,19,2,1,1,42.1
7314,26435791004,2014-01-15,114.494998,1,15,2014,20,2,1,0,39.0
7679,26435791004,2014-01-15,105.599997,1,15,2014,21,2,1,0,37.9
8044,26435791004,2014-01-15,97.889995,1,15,2014,22,2,1,0,39.0
8409,26435791004,2014-01-15,80.61000000000001,1,15,2014,23,2,1,0,37.9
15,26435791004,2014-01-16,79.35,1,16,2014,0,3,1,0,36.0
380,26435791004,2014-01-16,80.37,1,16,2014,1,3,1,0,35.1
745,26435791004,2014-01-16,80.04,1,16,2014,2,3,1,0,35.1
1110,26435791004,2014-01-16,81.375,1,16,2014,3,3,1,0,36.0
1475,26435791004,2014-01-16,80.355,1,16,2014,4,3,1,0,34.0
1840,26435791004,2014-01-16,80.595,1,16,2014,5,3,1,0,33.1
2205,26435791004,2014-01-16,223.799995,1,16,2014,6,3,1,0,34.0
2570,26435791004,2014-01-16,252.464995,1,16,2014,7,3,1,1,33.8
2935,26435791004,2014-01-16,266.474995,1,16,2014,8,3,1,1,35.1
3300,26435791004,2014-01-16,279.6149929999999,1,16,2014,9,3,1,1,37.0
3665,26435791004,2014-01-16,280.394994,1,16,2014,10,3,1,1,39.0
4030,26435791004,2014-01-16,281.069995,1,16,2014,11,3,1,1,37.9
4395,26435791004,2014-01-16,281.759993,1,16,2014,12,3,1,1,37.0
4760,26435791004,2014-01-16,273.419993,1,16,2014,13,3,1,1,37.9
5125,26435791004,2014-01-16,258.134993,1,16,2014,14,3,1,1,39.0
5490,26435791004,2014-01-16,249.73499099999998,1,16,2014,15,3,1,1,37.9
5855,26435791004,2014-01-16,220.70999400000002,1,16,2014,16,3,1,1,37.9
6220,26435791004,2014-01-16,215.65499399999996,1,16,2014,17,3,1,1,37.9
6585,26435791004,2014-01-16,172.124996,1,16,2014,18,3,1,1,37.9
6950,26435791004,2014-01-16,158.159997,1,16,2014,19,3,1,1,37.9
7315,26435791004,2014-01-16,121.379998,1,16,2014,20,3,1,0,37.0
7680,26435791004,2014-01-16,108.53999800000001,1,16,2014,21,3,1,0,37.9
8045,26435791004,2014-01-16,97.94999699999998,1,16,2014,22,3,1,0,37.9
8410,26435791004,2014-01-16,82.48499999999999,1,16,2014,23,3,1,0,37.9
16,26435791004,2014-01-17,81.73499999999999,1,17,2014,0,4,1,0,37.0
381,26435791004,2014-01-17,80.91000000000001,1,17,2014,1,4,1,0,37.4
746,26435791004,2014-01-17,81.04499999999999,1,17,2014,2,4,1,0,37.0
1111,26435791004,2014-01-17,81.915,1,17,2014,3,4,1,0,37.0
1476,26435791004,2014-01-17,81.99,1,17,2014,4,4,1,0,37.0
1841,26435791004,2014-01-17,81.36000000000001,1,17,2014,5,4,1,0,37.0
2206,26435791004,2014-01-17,227.20499399999997,1,17,2014,6,4,1,0,36.0
2571,26435791004,2014-01-17,267.29999599999996,1,17,2014,7,4,1,1,35.6
2936,26435791004,2014-01-17,288.89998999999995,1,17,2014,8,4,1,1,37.9
3301,26435791004,2014-01-17,294.404994,1,17,2014,9,4,1,1,39.0
3666,26435791004,2014-01-17,292.409994,1,17,2014,10,4,1,1,39.9
4031,26435791004,2014-01-17,286.754997,1,17,2014,11,4,1,1,42.1
4396,26435791004,2014-01-17,281.339996,1,17,2014,12,4,1,1,44.1
4761,26435791004,2014-01-17,266.714991,1,17,2014,13,4,1,1,45.0
5126,26435791004,2014-01-17,238.96499799999998,1,17,2014,14,4,1,1,45.0
5491,26435791004,2014-01-17,198.52499600000002,1,17,2014,15,4,1,1,44.1
5856,26435791004,2014-01-17,197.03999399999998,1,17,2014,16,4,1,1,42.1
6221,26435791004,2014-01-17,208.51499499999997,1,17,2014,17,4,1,1,39.0
6586,26435791004,2014-01-17,166.58999400000002,1,17,2014,18,4,1,1,37.9
6951,26435791004,2014-01-17,162.53999700000003,1,17,2014,19,4,1,1,36.0
7316,26435791004,2014-01-17,120.134998,1,17,2014,20,4,1,0,34.0
7681,26435791004,2014-01-17,109.58999799999998,1,17,2014,21,4,1,0,35.1
8046,26435791004,2014-01-17,101.129999,1,17,2014,22,4,1,0,34.0
8411,26435791004,2014-01-17,83.445,1,17,2014,23,4,1,0,34.0
17,26435791004,2014-01-18,80.145,1,18,2014,0,5,1,0,34.0
382,26435791004,2014-01-18,79.86,1,18,2014,1,5,1,0,34.0
747,26435791004,2014-01-18,79.76999999999998,1,18,2014,2,5,1,0,35.1
1112,26435791004,2014-01-18,82.21499999999999,1,18,2014,3,5,1,0,35.1
1477,26435791004,2014-01-18,81.255,1,18,2014,4,5,1,0,36.0
1842,26435791004,2014-01-18,80.10000000000001,1,18,2014,5,5,1,0,36.0
2207,26435791004,2014-01-18,146.684998,1,18,2014,6,5,1,0,36.0
2572,26435791004,2014-01-18,146.84999799999997,1,18,2014,7,5,1,1,37.0
2937,26435791004,2014-01-18,177.04499599999997,1,18,2014,8,5,1,1,37.9
3302,26435791004,2014-01-18,182.60999499999997,1,18,2014,9,5,1,1,37.9
3667,26435791004,2014-01-18,182.204997,1,18,2014,10,5,1,1,37.0
4032,26435791004,2014-01-18,183.43499699999995,1,18,2014,11,5,1,1,37.0
4397,26435791004,2014-01-18,181.76999700000002,1,18,2014,12,5,1,1,35.1
4762,26435791004,2014-01-18,176.264998,1,18,2014,13,5,1,1,33.1
5127,26435791004,2014-01-18,163.889996,1,18,2014,14,5,1,1,33.1
5492,26435791004,2014-01-18,127.03499899999998,1,18,2014,15,5,1,1,34.0
5857,26435791004,2014-01-18,122.954999,1,18,2014,16,5,1,1,34.0
6222,26435791004,2014-01-18,102.23999700000002,1,18,2014,17,5,1,1,33.1
6587,26435791004,2014-01-18,102.70499999999998,1,18,2014,18,5,1,1,34.0
6952,26435791004,2014-01-18,100.335,1,18,2014,19,5,1,1,34.0
7317,26435791004,2014-01-18,99.645,1,18,2014,20,5,1,0,34.0
7682,26435791004,2014-01-18,99.62999800000001,1,18,2014,21,5,1,0,34.0
8047,26435791004,2014-01-18,91.05,1,18,2014,22,5,1,0,33.1
8412,26435791004,2014-01-18,84.57,1,18,2014,23,5,1,0,33.1
18,26435791004,2014-01-19,81.015,1,19,2014,0,6,0,0,33.1
383,26435791004,2014-01-19,79.53,1,19,2014,1,6,0,0,33.1
748,26435791004,2014-01-19,80.535,1,19,2014,2,6,0,0,33.1
1113,26435791004,2014-01-19,81.255,1,19,2014,3,6,0,0,33.1
1478,26435791004,2014-01-19,80.62499999999999,1,19,2014,4,6,0,0,33.1
1843,26435791004,2014-01-19,80.22000000000001,1,19,2014,5,6,0,0,33.1
2208,26435791004,2014-01-19,87.015,1,19,2014,6,6,0,0,32.0
2573,26435791004,2014-01-19,81.285,1,19,2014,7,6,0,1,30.9
2938,26435791004,2014-01-19,83.205,1,19,2014,8,6,0,1,30.0
3303,26435791004,2014-01-19,83.205,1,19,2014,9,6,0,1,30.0
3668,26435791004,2014-01-19,81.61500000000001,1,19,2014,10,6,0,1,30.9
4033,26435791004,2014-01-19,81.73500000000001,1,19,2014,11,6,0,1,30.9
4398,26435791004,2014-01-19,81.40499999999999,1,19,2014,12,6,0,1,32.0
4763,26435791004,2014-01-19,81.3,1,19,2014,13,6,0,1,33.1
5128,26435791004,2014-01-19,81.06,1,19,2014,14,6,0,1,34.0
5493,26435791004,2014-01-19,88.05000000000001,1,19,2014,15,6,0,1,34.0
5858,26435791004,2014-01-19,94.514999,1,19,2014,16,6,0,1,34.0
6223,26435791004,2014-01-19,95.09999900000001,1,19,2014,17,6,0,1,33.1
6588,26435791004,2014-01-19,94.44,1,19,2014,18,6,0,1,32.0
6953,26435791004,2014-01-19,95.41499900000001,1,19,2014,19,6,0,1,30.9
7318,26435791004,2014-01-19,94.199999,1,19,2014,20,6,0,0,30.9
7683,26435791004,2014-01-19,96.32999899999999,1,19,2014,21,6,0,0,30.9
8048,26435791004,2014-01-19,85.67999999999999,1,19,2014,22,6,0,0,30.9
8413,26435791004,2014-01-19,82.455,1,19,2014,23,6,0,0,30.9
19,26435791004,2014-01-20,81.345,1,20,2014,0,0,1,0,30.9
384,26435791004,2014-01-20,82.905,1,20,2014,1,0,1,0,32.0
749,26435791004,2014-01-20,81.60000000000002,1,20,2014,2,0,1,0,32.0
1114,26435791004,2014-01-20,81.45,1,20,2014,3,0,1,0,33.1
1479,26435791004,2014-01-20,81.81,1,20,2014,4,0,1,0,33.1
1844,26435791004,2014-01-20,85.92000000000002,1,20,2014,5,0,1,0,33.1
2209,26435791004,2014-01-20,233.98499500000003,1,20,2014,6,0,1,0,34.0
2574,26435791004,2014-01-20,233.66999400000003,1,20,2014,7,0,1,1,34.0
2939,26435791004,2014-01-20,227.26499300000003,1,20,2014,8,0,1,1,35.1
3304,26435791004,2014-01-20,226.034993,1,20,2014,9,0,1,1,36.0
3669,26435791004,2014-01-20,220.859995,1,20,2014,10,0,1,1,37.0
4034,26435791004,2014-01-20,219.98999600000002,1,20,2014,11,0,1,1,37.9
4399,26435791004,2014-01-20,222.179998,1,20,2014,12,0,1,1,39.0
4764,26435791004,2014-01-20,220.079998,1,20,2014,13,0,1,1,39.9
5129,26435791004,2014-01-20,204.40499299999996,1,20,2014,14,0,1,1,41.0
5494,26435791004,2014-01-20,205.604994,1,20,2014,15,0,1,1,41.0
5859,26435791004,2014-01-20,202.379994,1,20,2014,16,0,1,1,39.9
6224,26435791004,2014-01-20,203.54999399999997,1,20,2014,17,0,1,1,39.9
6589,26435791004,2014-01-20,160.274995,1,20,2014,18,0,1,1,36.0
6954,26435791004,2014-01-20,149.429999,1,20,2014,19,0,1,1,36.0
7319,26435791004,2014-01-20,113.33999899999999,1,20,2014,20,0,1,0,35.1
7684,26435791004,2014-01-20,104.80499999999999,1,20,2014,21,0,1,0,32.0
8049,26435791004,2014-01-20,100.19999999999999,1,20,2014,22,0,1,0,28.9
8414,26435791004,2014-01-20,81.525,1,20,2014,23,0,1,0,27.0
20,26435791004,2014-01-21,80.745,1,21,2014,0,1,1,0,23.0
385,26435791004,2014-01-21,80.73,1,21,2014,1,1,1,0,21.9
750,26435791004,2014-01-21,80.52000000000001,1,21,2014,2,1,1,0,19.9
1115,26435791004,2014-01-21,82.41000000000001,1,21,2014,3,1,1,0,18.0
1480,26435791004,2014-01-21,81.255,1,21,2014,4,1,1,0,16.0
1845,26435791004,2014-01-21,85.2,1,21,2014,5,1,1,0,15.1
2210,26435791004,2014-01-21,255.764994,1,21,2014,6,1,1,0,14.0
2575,26435791004,2014-01-21,285.74999499999996,1,21,2014,7,1,1,1,12.9
2940,26435791004,2014-01-21,296.354993,1,21,2014,8,1,1,1,14.0
3305,26435791004,2014-01-21,298.76999,1,21,2014,9,1,1,1,15.1
3670,26435791004,2014-01-21,303.17999599999996,1,21,2014,10,1,1,1,15.1
4035,26435791004,2014-01-21,304.334991,1,21,2014,11,1,1,1,15.1
4400,26435791004,2014-01-21,300.014994,1,21,2014,12,1,1,1,16.0
4765,26435791004,2014-01-21,297.959992,1,21,2014,13,1,1,1,16.0
5130,26435791004,2014-01-21,280.694994,1,21,2014,14,1,1,1,16.0
5495,26435791004,2014-01-21,253.70999399999997,1,21,2014,15,1,1,1,15.1
5860,26435791004,2014-01-21,233.68499599999996,1,21,2014,16,1,1,1,12.9
6225,26435791004,2014-01-21,228.10499200000004,1,21,2014,17,1,1,1,12.0
6590,26435791004,2014-01-21,158.99999400000002,1,21,2014,18,1,1,1,12.0
6955,26435791004,2014-01-21,153.149993,1,21,2014,19,1,1,1,12.0
7320,26435791004,2014-01-21,116.45999800000001,1,21,2014,20,1,1,0,12.0
7685,26435791004,2014-01-21,113.535,1,21,2014,21,1,1,0,12.0
8050,26435791004,2014-01-21,103.73999899999998,1,21,2014,22,1,1,0,12.0
8415,26435791004,2014-01-21,87.69000000000001,1,21,2014,23,1,1,0,10.9
21,26435791004,2014-01-22,88.245,1,22,2014,0,2,1,0,10.9
386,26435791004,2014-01-22,87.97500000000001,1,22,2014,1,2,1,0,10.9
751,26435791004,2014-01-22,87.765,1,22,2014,2,2,1,0,10.9
1116,26435791004,2014-01-22,88.785,1,22,2014,3,2,1,0,9.0
1481,26435791004,2014-01-22,88.39499999999998,1,22,2014,4,2,1,0,9.0
1846,26435791004,2014-01-22,93.765,1,22,2014,5,2,1,0,8.6
2211,26435791004,2014-01-22,256.70999399999994,1,22,2014,6,2,1,0,8.1
2576,26435791004,2014-01-22,269.35499200000004,1,22,2014,7,2,1,1,7.0
2941,26435791004,2014-01-22,262.169994,1,22,2014,8,2,1,1,8.1
3306,26435791004,2014-01-22,257.024997,1,22,2014,9,2,1,1,9.0
3671,26435791004,2014-01-22,263.429992,1,22,2014,10,2,1,1,10.9
4036,26435791004,2014-01-22,257.3549949999999,1,22,2014,11,2,1,1,10.9
4401,26435791004,2014-01-22,257.42999199999997,1,22,2014,12,2,1,1,14.0
4766,26435791004,2014-01-22,259.139993,1,22,2014,13,2,1,1,16.0
5131,26435791004,2014-01-22,248.95499600000002,1,22,2014,14,2,1,1,17.1
5496,26435791004,2014-01-22,248.21999699999995,1,22,2014,15,2,1,1,17.1
5861,26435791004,2014-01-22,244.28999699999997,1,22,2014,16,2,1,1,17.1
6226,26435791004,2014-01-22,244.15499400000004,1,22,2014,17,2,1,1,16.0
6591,26435791004,2014-01-22,170.02499500000002,1,22,2014,18,2,1,1,15.1
6956,26435791004,2014-01-22,164.879997,1,22,2014,19,2,1,1,12.9
7321,26435791004,2014-01-22,120.23999600000002,1,22,2014,20,2,1,0,12.0
7686,26435791004,2014-01-22,111.55499700000001,1,22,2014,21,2,1,0,10.9
8051,26435791004,2014-01-22,104.52000000000001,1,22,2014,22,2,1,0,10.0
8416,26435791004,2014-01-22,87.735,1,22,2014,23,2,1,0,9.0
22,26435791004,2014-01-23,88.22999999999999,1,23,2014,0,3,1,0,8.1
387,26435791004,2014-01-23,88.56,1,23,2014,1,3,1,0,7.0
752,26435791004,2014-01-23,88.08000000000001,1,23,2014,2,3,1,0,7.0
1117,26435791004,2014-01-23,88.45499999999998,1,23,2014,3,3,1,0,7.0
1482,26435791004,2014-01-23,88.17,1,23,2014,4,3,1,0,7.0
1847,26435791004,2014-01-23,93.66000000000001,1,23,2014,5,3,1,0,6.1
2212,26435791004,2014-01-23,262.469994,1,23,2014,6,3,1,0,6.1
2577,26435791004,2014-01-23,298.889995,1,23,2014,7,3,1,1,7.0
2942,26435791004,2014-01-23,308.399998,1,23,2014,8,3,1,1,9.0
3307,26435791004,2014-01-23,315.899992,1,23,2014,9,3,1,1,10.9
3672,26435791004,2014-01-23,313.919992,1,23,2014,10,3,1,1,14.0
4037,26435791004,2014-01-23,306.0899919999999,1,23,2014,11,3,1,1,18.0
4402,26435791004,2014-01-23,303.25499299999996,1,23,2014,12,3,1,1,19.9
4767,26435791004,2014-01-23,301.334993,1,23,2014,13,3,1,1,21.0
5132,26435791004,2014-01-23,287.414993,1,23,2014,14,3,1,1,21.9
5497,26435791004,2014-01-23,268.694996,1,23,2014,15,3,1,1,21.0
5862,26435791004,2014-01-23,260.354993,1,23,2014,16,3,1,1,19.9
6227,26435791004,2014-01-23,250.979993,1,23,2014,17,3,1,1,18.0
6592,26435791004,2014-01-23,180.20999399999997,1,23,2014,18,3,1,1,16.0
6957,26435791004,2014-01-23,175.66499900000002,1,23,2014,19,3,1,1,15.1
7322,26435791004,2014-01-23,126.884996,1,23,2014,20,3,1,0,14.0
7687,26435791004,2014-01-23,113.99999900000002,1,23,2014,21,3,1,0,14.0
8052,26435791004,2014-01-23,103.95,1,23,2014,22,3,1,0,12.9
8417,26435791004,2014-01-23,87.3,1,23,2014,23,3,1,0,12.9
23,26435791004,2014-01-24,87.40500000000002,1,24,2014,0,4,1,0,12.0
388,26435791004,2014-01-24,87.57,1,24,2014,1,4,1,0,12.0
753,26435791004,2014-01-24,87.54,1,24,2014,2,4,1,0,10.9
1118,26435791004,2014-01-24,87.9,1,24,2014,3,4,1,0,10.0
1483,26435791004,2014-01-24,88.03499999999998,1,24,2014,4,4,1,0,9.0
1848,26435791004,2014-01-24,95.999999,1,24,2014,5,4,1,0,8.1
2213,26435791004,2014-01-24,264.269995,1,24,2014,6,4,1,0,8.1
2578,26435791004,2014-01-24,288.52499600000004,1,24,2014,7,4,1,1,8.1
2943,26435791004,2014-01-24,306.389995,1,24,2014,8,4,1,1,9.0
3308,26435791004,2014-01-24,339.43499099999997,1,24,2014,9,4,1,1,10.0
3673,26435791004,2014-01-24,348.17999299999997,1,24,2014,10,4,1,1,10.9
4038,26435791004,2014-01-24,345.65998799999994,1,24,2014,11,4,1,1,14.0
4403,26435791004,2014-01-24,329.774997,1,24,2014,12,4,1,1,16.0
4768,26435791004,2014-01-24,331.31999099999996,1,24,2014,13,4,1,1,17.1
5133,26435791004,2014-01-24,321.4349930000001,1,24,2014,14,4,1,1,18.0
5498,26435791004,2014-01-24,299.954993,1,24,2014,15,4,1,1,17.1
5863,26435791004,2014-01-24,292.394992,1,24,2014,16,4,1,1,16.0
6228,26435791004,2014-01-24,291.254992,1,24,2014,17,4,1,1,16.0
6593,26435791004,2014-01-24,281.714995,1,24,2014,18,4,1,1,16.0
6958,26435791004,2014-01-24,265.769996,1,24,2014,19,4,1,1,14.0
7323,26435791004,2014-01-24,235.544992,1,24,2014,20,4,1,0,15.1
7688,26435791004,2014-01-24,229.49999400000002,1,24,2014,21,4,1,0,15.1
8053,26435791004,2014-01-24,219.92999400000002,1,24,2014,22,4,1,0,15.1
8418,26435791004,2014-01-24,199.67999700000001,1,24,2014,23,4,1,0,15.1
24,26435791004,2014-01-25,150.43499599999998,1,25,2014,0,5,1,0,15.1
389,26435791004,2014-01-25,84.915,1,25,2014,1,5,1,0,16.0
754,26435791004,2014-01-25,84.43499999999999,1,25,2014,2,5,1,0,16.0
1119,26435791004,2014-01-25,85.71000000000001,1,25,2014,3,5,1,0,17.1
1484,26435791004,2014-01-25,85.455,1,25,2014,4,5,1,0,18.0
1849,26435791004,2014-01-25,87.735,1,25,2014,5,5,1,0,19.9
2214,26435791004,2014-01-25,185.324997,1,25,2014,6,5,1,0,21.0
2579,26435791004,2014-01-25,181.424995,1,25,2014,7,5,1,1,21.9
2944,26435791004,2014-01-25,210.80999599999996,1,25,2014,8,5,1,1,24.1
3309,26435791004,2014-01-25,213.62999200000002,1,25,2014,9,5,1,1,28.0
3674,26435791004,2014-01-25,205.30499500000002,1,25,2014,10,5,1,1,36.0
4039,26435791004,2014-01-25,206.23499399999997,1,25,2014,11,5,1,1,37.0
4404,26435791004,2014-01-25,206.204997,1,25,2014,12,5,1,1,37.0
4769,26435791004,2014-01-25,196.97999499999997,1,25,2014,13,5,1,1,37.9
5134,26435791004,2014-01-25,174.29999699999996,1,25,2014,14,5,1,1,37.0
5499,26435791004,2014-01-25,130.70999700000002,1,25,2014,15,5,1,1,37.0
5864,26435791004,2014-01-25,126.479997,1,25,2014,16,5,1,1,37.0
6229,26435791004,2014-01-25,105.6,1,25,2014,17,5,1,1,36.0
6594,26435791004,2014-01-25,103.619997,1,25,2014,18,5,1,1,32.0
6959,26435791004,2014-01-25,101.985,1,25,2014,19,5,1,1,30.9
7324,26435791004,2014-01-25,102.284998,1,25,2014,20,5,1,0,28.9
7689,26435791004,2014-01-25,101.564997,1,25,2014,21,5,1,0,28.0
8054,26435791004,2014-01-25,94.05000000000001,1,25,2014,22,5,1,0,27.0
8419,26435791004,2014-01-25,85.605,1,25,2014,23,5,1,0,26.1
25,26435791004,2014-01-26,82.365,1,26,2014,0,6,0,0,25.0
390,26435791004,2014-01-26,82.005,1,26,2014,1,6,0,0,24.1
755,26435791004,2014-01-26,82.44,1,26,2014,2,6,0,0,24.1
1120,26435791004,2014-01-26,85.32000000000001,1,26,2014,3,6,0,0,23.0
1485,26435791004,2014-01-26,87.44999999999999,1,26,2014,4,6,0,0,21.0
1850,26435791004,2014-01-26,84.165,1,26,2014,5,6,0,0,18.0
2215,26435791004,2014-01-26,92.25,1,26,2014,6,6,0,0,17.1
2580,26435791004,2014-01-26,86.92499999999998,1,26,2014,7,6,0,1,16.0
2945,26435791004,2014-01-26,85.81500000000001,1,26,2014,8,6,0,1,16.0
3310,26435791004,2014-01-26,86.78999999999999,1,26,2014,9,6,0,1,17.1
3675,26435791004,2014-01-26,86.72999999999999,1,26,2014,10,6,0,1,17.1
4040,26435791004,2014-01-26,85.24500000000002,1,26,2014,11,6,0,1,19.0
4405,26435791004,2014-01-26,85.905,1,26,2014,12,6,0,1,19.0
4770,26435791004,2014-01-26,85.98,1,26,2014,13,6,0,1,19.9
5135,26435791004,2014-01-26,84.75,1,26,2014,14,6,0,1,19.9
5500,26435791004,2014-01-26,91.49999799999999,1,26,2014,15,6,0,1,19.9
5865,26435791004,2014-01-26,93.855,1,26,2014,16,6,0,1,19.9
6230,26435791004,2014-01-26,96.67499899999997,1,26,2014,17,6,0,1,19.9
6595,26435791004,2014-01-26,96.824999,1,26,2014,18,6,0,1,19.9
6960,26435791004,2014-01-26,97.094998,1,26,2014,19,6,0,1,19.9
7325,26435791004,2014-01-26,97.815,1,26,2014,20,6,0,0,19.9
7690,26435791004,2014-01-26,97.25999800000001,1,26,2014,21,6,0,0,21.0
8055,26435791004,2014-01-26,93.09,1,26,2014,22,6,0,0,21.0
8420,26435791004,2014-01-26,87.11999999999999,1,26,2014,23,6,0,0,21.9
26,26435791004,2014-01-27,86.985,1,27,2014,0,0,1,0,23.0
391,26435791004,2014-01-27,86.97,1,27,2014,1,0,1,0,24.1
756,26435791004,2014-01-27,86.16,1,27,2014,2,0,1,0,24.1
1121,26435791004,2014-01-27,86.505,1,27,2014,3,0,1,0,24.1
1486,26435791004,2014-01-27,124.49999899999997,1,27,2014,4,0,1,0,25.0
1851,26435791004,2014-01-27,203.50499699999997,1,27,2014,5,0,1,0,27.0
2216,26435791004,2014-01-27,245.24999400000002,1,27,2014,6,0,1,0,30.9
2581,26435791004,2014-01-27,264.82499399999995,1,27,2014,7,0,1,1,37.9
2946,26435791004,2014-01-27,270.344991,1,27,2014,8,0,1,1,45.0
3311,26435791004,2014-01-27,283.81499099999996,1,27,2014,9,0,1,1,46.0
3676,26435791004,2014-01-27,304.82999299999994,1,27,2014,10,0,1,1,45.0
4041,26435791004,2014-01-27,297.914993,1,27,2014,11,0,1,1,45.0
4406,26435791004,2014-01-27,288.884992,1,27,2014,12,0,1,1,45.0
4771,26435791004,2014-01-27,285.73499499999997,1,27,2014,13,0,1,1,45.0
5136,26435791004,2014-01-27,266.834996,1,27,2014,14,0,1,1,39.0
5501,26435791004,2014-01-27,245.09999399999998,1,27,2014,15,0,1,1,37.0
5866,26435791004,2014-01-27,237.56999499999995,1,27,2014,16,0,1,1,30.9
6231,26435791004,2014-01-27,230.624995,1,27,2014,17,0,1,1,28.9
6596,26435791004,2014-01-27,171.359995,1,27,2014,18,0,1,1,27.0
6961,26435791004,2014-01-27,158.954996,1,27,2014,19,0,1,1,26.1
7326,26435791004,2014-01-27,117.40499500000001,1,27,2014,20,0,1,0,25.0
7691,26435791004,2014-01-27,106.55999899999999,1,27,2014,21,0,1,0,24.1
8056,26435791004,2014-01-27,98.39999900000001,1,27,2014,22,0,1,0,21.9
8421,26435791004,2014-01-27,81.645,1,27,2014,23,0,1,0,21.0
27,26435791004,2014-01-28,81.57000000000001,1,28,2014,0,1,1,0,19.9
392,26435791004,2014-01-28,83.02499999999999,1,28,2014,1,1,1,0,19.0
757,26435791004,2014-01-28,83.35500000000002,1,28,2014,2,1,1,0,18.0
1122,26435791004,2014-01-28,84.92999999999999,1,28,2014,3,1,1,0,16.0
1487,26435791004,2014-01-28,182.00999700000003,1,28,2014,4,1,1,0,14.0
1852,26435791004,2014-01-28,203.684998,1,28,2014,5,1,1,0,12.9
2217,26435791004,2014-01-28,263.534996,1,28,2014,6,1,1,0,12.9
2582,26435791004,2014-01-28,288.01499699999994,1,28,2014,7,1,1,1,14.0
2947,26435791004,2014-01-28,306.734995,1,28,2014,8,1,1,1,15.1
3312,26435791004,2014-01-28,308.129993,1,28,2014,9,1,1,1,16.0
3677,26435791004,2014-01-28,310.96499299999994,1,28,2014,10,1,1,1,17.1
4042,26435791004,2014-01-28,307.48499499999997,1,28,2014,11,1,1,1,17.1
4407,26435791004,2014-01-28,310.00499299999996,1,28,2014,12,1,1,1,18.0
4772,26435791004,2014-01-28,301.84499,1,28,2014,13,1,1,1,18.0
5137,26435791004,2014-01-28,285.569993,1,28,2014,14,1,1,1,19.0
5502,26435791004,2014-01-28,260.714993,1,28,2014,15,1,1,1,19.0
5867,26435791004,2014-01-28,238.334995,1,28,2014,16,1,1,1,19.0
6232,26435791004,2014-01-28,231.554997,1,28,2014,17,1,1,1,18.0
6597,26435791004,2014-01-28,169.04999699999996,1,28,2014,18,1,1,1,18.0
6962,26435791004,2014-01-28,158.60999600000002,1,28,2014,19,1,1,1,18.0
7327,26435791004,2014-01-28,120.28499800000002,1,28,2014,20,1,1,0,18.0
7692,26435791004,2014-01-28,113.32499899999999,1,28,2014,21,1,1,0,18.0
8057,26435791004,2014-01-28,102.899999,1,28,2014,22,1,1,0,18.0
8422,26435791004,2014-01-28,88.02000000000001,1,28,2014,23,1,1,0,18.0
28,26435791004,2014-01-29,88.18499999999999,1,29,2014,0,2,1,0,18.0
393,26435791004,2014-01-29,85.425,1,29,2014,1,2,1,0,18.0
758,26435791004,2014-01-29,86.955,1,29,2014,2,2,1,0,18.0
1123,26435791004,2014-01-29,87.18000000000002,1,29,2014,3,2,1,0,18.0
1488,26435791004,2014-01-29,152.714997,1,29,2014,4,2,1,0,16.0
1853,26435791004,2014-01-29,209.59499800000003,1,29,2014,5,2,1,0,15.1
2218,26435791004,2014-01-29,258.134995,1,29,2014,6,2,1,0,15.1
2583,26435791004,2014-01-29,285.68999599999995,1,29,2014,7,2,1,1,16.0
2948,26435791004,2014-01-29,303.824993,1,29,2014,8,2,1,1,16.0
3313,26435791004,2014-01-29,319.679996,1,29,2014,9,2,1,1,17.1
3678,26435791004,2014-01-29,310.99499199999997,1,29,2014,10,2,1,1,19.9
4043,26435791004,2014-01-29,307.949994,1,29,2014,11,2,1,1,21.9
4408,26435791004,2014-01-29,304.304991,1,29,2014,12,2,1,1,25.0
